"id","fdc_id","nutrient_id","amount","data_points","derivation_id","min","max","median","footnote","min_year_acquired"
"1284191","167521","2000","26.31","0","39","","","","",""
"1284192","167521","1190","108","0","49","","","","",""
"1284193","167521","1314","0.019","3","1","0.015","0.023","","",""
"1284194","167521","1292","14.482","0","49","","","","",""
"1284195","167521","1011","0","3","1","0","0","","",""
"1284196","167521","1014","0","3","1","0","0","","",""
"1284197","167521","1057","8","3","1","6","9","","",""
"1284198","167521","1110","0","0","10","","","","",""
"1284199","167521","1125","0.17","3","1","0.14","0.21","","",""
"1284200","167521","1126","11.79","3","1","11.25","12.72","","",""
"1284201","167521","1128","0.04","3","1","0.03","0.05","","",""
"1284202","167521","1129","0","3","1","0","0","","",""
"1284203","167521","1114","0","0","10","","","","",""
"1284204","167521","1127","3.49","3","1","3.33","3.6","","",""
"1284205","167521","1130","0","3","1","0","0","","",""
"1284206","167521","1131","0","3","1","0","0","","",""
"1284207","167521","1184","64.1","3","1","47.4","77.6","","",""
"1284208","167521","1012","0","3","1","0","0","","",""
"1284209","167521","1013","0","3","1","0","0","","",""
"1284210","167521","1010","19.47","3","1","14.6","21.9","","",""
"1284211","167521","1257","0","0","51","","","","",""
"1284212","167521","1051","4.99","3","1","4.26","6.19","","",""
"1284213","167521","1123","12","0","39","","","","",""
"1284214","167521","1058","100","3","1","69","148","","",""
"1284215","167521","1087","32","3","1","19","46","","",""
"1284216","167521","1092","187","3","1","170","200","","",""
"1284217","167521","1095","2.1","3","1","1.8","2.3","","",""
"1284218","167521","1103","2.5","3","1","2.2","3","","",""
"1284219","167521","1109","1.79","3","1","1.36","2.33","","",""
"1284220","167521","1004","22.42","3","1","21.14","23.85","","",""
"1284221","167521","1005","64.48","0","49","","","","",""
"1284222","167521","1008","484","0","49","","","","",""
"1284223","167521","1167","3.073","3","1","2.88","3.27","","",""
"1284224","167521","1170","0.168","3","1","0.148","0.196","","",""
"1284225","167521","1175","0.043","3","1","0.028","0.059","","",""
"1284226","167521","1180","16.4","0","","","","","",""
"1284227","167521","1183","0.6","3","1","0","1","","",""
"1284228","167521","1186","50","3","1","36","63","","",""
"1284229","167521","1198","21.3","1","1","","","","",""
"1284230","167521","1212","0.225","0","39","","","","",""
"1284231","167521","1213","0.382","0","39","","","","",""
"1284232","167521","1214","0.245","0","39","","","","",""
"1284233","167521","1216","0.108","0","39","","","","",""
"1284234","167521","1219","0.316","0","39","","","","",""
"1284235","167521","1220","0.29","0","39","","","","",""
"1284236","167521","1221","0.112","0","39","","","","",""
"1284237","167521","1223","0.454","0","39","","","","",""
"1284238","167521","1227","0.26","0","39","","","","",""
"1284239","167521","1242","0","0","39","","","","",""
"1284240","167521","1259","0","3","1","0","0","","",""
"1284241","167521","1260","0","3","1","0","0","","",""
"1284242","167521","1262","0","3","1","0","0","","",""
"1284243","167521","1265","2.587","3","1","2.373","2.703","","",""
"1284244","167521","1266","1.912","3","1","1.777","2.059","","",""
"1284245","167521","1267","0.088","3","1","0.081","0.096","","",""
"1284246","167521","1268","14.433","3","","14.1","15.046","","",""
"1284247","167521","1269","1.972","3","","1.365","2.714","","",""
"1284248","167521","1270","0.063","3","","0.038","0.076","","",""
"1284249","167521","1271","0","3","1","0","0","","",""
"1284250","167521","1276","0","3","1","0","0","","",""
"1284251","167521","1277","0.029","3","1","0.026","0.037","","",""
"1284252","167521","1279","0","3","1","0","0","","",""
"1284253","167521","1293","2.035","0","49","","","","",""
"1284254","167521","1299","0.001","3","1","0","0.002","","",""
"1284255","167521","1120","0","0","39","","","","",""
"1284256","167521","1122","0","0","39","","","","",""
"1284257","167521","1003","6.08","3","1","5.69","6.81","","",""
"1284258","167521","1007","2.03","3","1","1.66","2.46","","",""
"1284259","167521","1009","34.67","3","1","31.9","39.2","","",""
"1284260","167521","1185","18.2","3","1","15","22.5","","",""
"1284261","167521","1187","22","3","","21","23","","",""
"1284262","167521","1210","0.08","0","39","","","","",""
"1284263","167521","1211","0.205","0","39","","","","",""
"1284264","167521","1215","0.073","0","39","","","","",""
"1284265","167521","1217","0.277","0","39","","","","",""
"1284266","167521","1218","0.164","0","39","","","","",""
"1284267","167521","1222","0.238","0","39","","","","",""
"1284268","167521","1224","1.318","0","39","","","","",""
"1284269","167521","1225","0.243","0","39","","","","",""
"1284270","167521","1226","0.419","0","39","","","","",""
"1284271","167521","1246","0","0","39","","","","",""
"1284272","167521","1253","0","0","39","","","","",""
"1284273","167521","1162","0","0","39","","","","",""
"1284274","167521","1165","0.336","3","1","0.158","0.435","","",""
"1284275","167521","1166","0.265","3","1","0.216","0.301","","",""
"1284276","167521","1177","72","3","1","59","85","","",""
"1284277","167521","1178","0","0","39","","","","",""
"1284278","167521","1018","0","0","39","","","","",""
"1284279","167521","1062","2025","0","49","","","","",""
"1284280","167521","1079","2.7","3","1","2.3","3.2","","",""
"1284281","167521","1089","4.3","2","1","3.7","4.9","","",""
"1284282","167521","1090","40","3","1","37","46","","",""
"1284283","167521","1091","120","3","1","100","130","","",""
"1284284","167521","1093","503","3","1","450","600","","",""
"1284285","167521","1098","0.77","3","1","0.6","0.98","","",""
"1284286","167521","1101","1.833","3","1","1.4","2.2","","",""
"1284287","167521","1104","0","0","39","","","","",""
"1284288","167521","1105","0","0","39","","","","",""
"1284289","167521","1106","0","0","39","","","","",""
"1284290","167521","1107","0","0","39","","","","",""
"1284291","167521","1108","0","0","39","","","","",""
"1284292","167521","1258","4.725","0","49","","","","",""
"1284293","167521","1261","0","3","1","0","0","","",""
"1284294","167521","1263","0","3","1","0","0","","",""
"1284295","167521","1264","0.023","3","1","0.02","0.029","","",""
"1284296","167521","1272","0","3","1","0","0","","",""
"1284297","167521","1273","0.086","3","1","0.079","0.094","","",""
"1284298","167521","1275","0.019","3","","0.015","0.023","","",""
"1284299","167521","1278","0","3","1","0","0","","",""
"1284300","167521","1280","0","3","1","0","0","","",""
"1284301","167521","1300","0.028","3","1","0.028","0.029","","",""
"1284302","167522","1190","32","0","49","","","","",""
"1284303","167522","1003","2.17","3","1","1.44","2.75","","",""
"1284304","167522","1007","0.7","3","1","0.66","0.78","","",""
"1284305","167522","1009","15.4","3","1","10.2","18.2","","",""
"1284306","167522","1012","4.57","3","1","3.84","5.14","","",""
"1284307","167522","1013","0","3","1","0","0","","",""
"1284308","167522","1018","0","0","39","","","","",""
"1284309","167522","1062","1215","0","49","","","","",""
"1284310","167522","1079","1.6","3","1","1.5","1.7","","",""
"1284311","167522","1089","0.91","3","1","0.42","1.2","","",""
"1284312","167522","1090","8","3","1","7","8","","",""
"1284313","167522","1091","29","3","1","24","34","","",""
"1284314","167522","1093","200","3","1","170","260","","",""
"1284315","167522","1098","0.148","3","1","0.148","0.148","","",""
"1284316","167522","1101","0.233","3","1","0.16","0.3","","",""
"1284317","167522","1104","82","0","40","","","","",""
"1284318","167522","1105","17","0","40","","","","",""
"1284319","167522","1106","18","0","40","","","","",""
"1284320","167522","1107","10","0","40","","","","",""
"1284321","167522","1108","0","0","40","","","","",""
"1284322","167522","1120","11","0","40","","","","",""
"1284323","167522","1122","1","0","40","","","","",""
"1284324","167522","1127","1.55","3","1","1.29","1.75","","",""
"1284325","167522","1130","0","3","1","0","0","","",""
"1284326","167522","1131","0","3","1","0","0","","",""
"1284327","167522","1162","5.7","3","1","0","16.8","","",""
"1284328","167522","1165","0.193","3","1","0.103","0.283","","",""
"1284329","167522","1166","0.067","3","1","0.028","0.11","","",""
"1284330","167522","1323","0","3","1","0","0","","",""
"1284331","167522","1333","0","3","1","0","0","","",""
"1284332","167522","1411","0","3","1","0","0","","",""
"1284333","167522","1177","21","3","1","0","41","","",""
"1284334","167522","1178","0","0","39","","","","",""
"1284335","167522","1185","16.4","3","1","13.8","17.9","","",""
"1284336","167522","1187","6","3","","0","14","","",""
"1284337","167522","1210","0.027","0","1","","","","",""
"1284338","167522","1211","0.063","0","1","","","","",""
"1284339","167522","1215","0.051","0","1","","","","",""
"1284340","167522","1217","0.104","0","1","","","","",""
"1284341","167522","1218","0.052","0","1","","","","",""
"1284342","167522","1222","0.074","0","1","","","","",""
"1284343","167522","1224","0.743","0","1","","","","",""
"1284344","167522","1225","0.084","0","1","","","","",""
"1284345","167522","1226","0.251","0","1","","","","",""
"1284346","167522","1246","0","0","39","","","","",""
"1284347","167522","1253","0","3","44","0","0","","",""
"1284348","167522","1258","2.313","0","49","","","","",""
"1284349","167522","1261","0","3","1","0","0","","",""
"1284350","167522","1263","0","3","1","0","0","","",""
"1284351","167522","1264","0","3","1","0","0","","",""
"1284352","167522","1272","0","3","1","0","0","","",""
"1284353","167522","1273","0.03","3","1","0.03","0.03","","",""
"1284354","167522","1274","0","3","1","0","0","","",""
"1284355","167522","1275","0","3","1","0","0","","",""
"1284356","167522","1278","0","3","1","0","0","","",""
"1284357","167522","1280","0","3","1","0","0","","",""
"1284358","167522","1300","0","3","1","0","0","","",""
"1284359","167522","1301","0","3","1","0","0","","",""
"1284360","167522","1312","0","3","1","0","0","","",""
"1284361","167522","1004","11.5","3","1","10.72","12.08","","",""
"1284362","167522","1005","44.54","0","49","","","","",""
"1284363","167522","1008","290","0","49","","","","",""
"1284364","167522","1010","11.03","3","1","6.7","19.4","","",""
"1284365","167522","1198","8.4","1","1","","","","",""
"1284366","167522","1212","0.081","0","1","","","","",""
"1284367","167522","1213","0.158","0","1","","","","",""
"1284368","167522","1214","0.043","0","1","","","","",""
"1284369","167522","1216","0.057","0","1","","","","",""
"1284370","167522","1219","0.101","0","1","","","","",""
"1284371","167522","1220","0.084","0","1","","","","",""
"1284372","167522","1221","0.054","0","1","","","","",""
"1284373","167522","1223","0.122","0","1","","","","",""
"1284374","167522","1227","0.104","0","1","","","","",""
"1284375","167522","1242","0","0","39","","","","",""
"1284376","167522","1259","0","0","39","","","","",""
"1284377","167522","1260","0","0","39","","","","",""
"1284378","167522","1262","0","3","1","0","0","","",""
"1284379","167522","1265","1.227","3","1","1.16","1.27","","",""
"1284380","167522","1266","1.037","3","1","0.92","1.14","","",""
"1284381","167522","1267","0.02","3","1","0.02","0.02","","",""
"1284382","167522","1268","5.797","3","1","5.12","6.15","","",""
"1284383","167522","1269","2","3","1","1.48","2.34","","",""
"1284384","167522","1270","0.117","3","1","0.03","0.18","","",""
"1284385","167522","1271","0","3","1","0","0","","",""
"1284386","167522","1276","0","3","1","0","0","","",""
"1284387","167522","1277","0","3","1","0","0","","",""
"1284388","167522","1279","0","3","1","0","0","","",""
"1284389","167522","1292","5.797","0","49","","","","",""
"1284390","167522","1293","2.117","0","49","","","","",""
"1284391","167522","1299","0","3","1","0","0","","",""
"1284392","167522","1011","4.89","3","1","2.79","7.01","","",""
"1284393","167522","1014","1.53","3","1","0.57","2.25","","",""
"1284394","167522","1051","41.09","3","1","38.64","42.78","","",""
"1284395","167522","1057","0","0","39","","","","",""
"1284396","167522","1058","0","0","39","","","","",""
"1284397","167522","2000","22.02","0","39","","","","",""
"1284398","167522","1087","14","3","1","9","20","","",""
"1284399","167522","1092","76","3","1","64","84","","",""
"1284400","167522","1095","0.19","2","1","0.19","0.19","","",""
"1284401","167522","1103","2.2","3","1","2.2","2.2","","",""
"1284402","167522","1109","0.96","3","1","0.73","1.25","","",""
"1284403","167522","1123","42","0","40","","","","",""
"1284404","167522","1125","0.07","3","1","0.06","0.09","","",""
"1284405","167522","1126","4.89","3","1","4.23","5.72","","",""
"1284406","167522","1128","0.02","3","1","0.01","0.03","","",""
"1284407","167522","1129","0","3","1","0","0","","",""
"1284408","167522","1167","1.094","3","1","0.401","1.7","","",""
"1284409","167522","1170","0.096","3","1","0.091","0.106","","",""
"1284410","167522","1175","0.039","3","1","0.033","0.042","","",""
"1284411","167522","1180","17","0","","","","","",""
"1284412","167522","1183","0.9","3","1","0.6","1.1","","",""
"1284413","167522","1186","15","3","1","0","27","","",""
"1284414","167522","1313","0","3","1","0","0","","",""
"1284415","167522","1325","0","3","1","0","0","","",""
"1284416","167522","1410","0","3","1","0","0","","",""
"1284417","167523","1004","28.74","3","1","24.12","36.2","","",""
"1284418","167523","1005","46.79","0","49","","","","",""
"1284419","167523","1008","468","0","49","","","","",""
"1284420","167523","1051","17.78","3","1","16.93","18.34","","",""
"1284421","167523","1087","20","3","1","17","23","","",""
"1284422","167523","1092","91","3","1","77","103","","",""
"1284423","167523","1095","0.46","3","1","0.44","0.51","","",""
"1284424","167523","1103","4.5","3","1","2.2","7.8","","",""
"1284425","167523","1109","1.24","3","1","0.05","2.95","","",""
"1284426","167523","1125","0.12","3","1","0.06","0.22","","",""
"1284427","167523","1126","8.59","3","1","0.51","18.39","","",""
"1284428","167523","1128","0.04","3","1","0.02","0.07","","",""
"1284429","167523","1129","0","3","1","0","0","","",""
"1284430","167523","1167","2.5","3","1","1.7","3.2","","",""
"1284431","167523","1170","0.36","3","1","0.27","0.41","","",""
"1284432","167523","1175","0.047","3","1","0.04","0.05","","",""
